HOUR,DATE_MILADI,DATE_SHAMSI,POWER,CODE,UNIT_NO,DAMA,ROTOOBAT,12209_G13,12210_G13,ebraz,importance_factor,year,month,dayofweek,DECLARED
13,1/19/2024 13:00,1402/10/29,115,LG3,3,11.5,39,10.35,9.3,127.8,1.5,2024,1,5,1.63E-241
2,1/20/2024 2:00,1402/10/30,115,SO,3,12,35,10.35,9.3,127.8,1,2024,1,5,3.62E-257
3,1/20/2024 3:00,1402/10/30,100,SO,3,11.5,39,8.05,7.85,128.7,1,2024,1,5,8.03E-273
4,1/20/2024 4:00,1402/10/30,102.5,SO,3,10,44,8.05,7.85,128.7,1,2024,1,5,1.78E-288
5,1/20/2024 5:00,1402/10/30,102.5,SO,3,9,54.5,8.05,7.85,128.7,1,2024,1,5,3.96E-304
6,1/20/2024 6:00,1402/10/30,119,SO,3,7.5,55.5,8.05,7.85,128.7,1,2024,1,5,8.7904e-320
19,1/19/2024 19:00,1402/10/29,118.5,SO,3,7,60.5,9.45,8.75,123,2.5,2024,1,5,0
20,1/19/2024 20:00,1402/10/29,117.5,SO,3,7,60,9.45,8.75,123,2.5,2024,1,5,0
21,1/19/2024 21:00,1402/10/29,121,SO,3,10,47.5,9.45,8.75,123.8,2.5,2024,1,5,0
22,1/19/2024 22:00,1402/10/29,121,SO,3,10,31,9.45,8.75,124.7,1.5,2024,1,5,0
11,1/20/2024 11:00,1402/10/30,121,LG3,3,11,29.5,9.65,8.9,128.7,1.5,2024,1,5,0
24,1/20/2024 0:00,1402/10/30,116.5,SO,3,13,29,9.65,8.9,125.5,1.5,2024,1,6,0
1,1/21/2024 1:00,1402/11/01,106.5,SO,3,14,29.5,9.95,8.9,127.8,1,2024,1,6,0
2,1/21/2024 2:00,1402/11/01,107.5,SO,3,13.5,30,9.95,8.9,127.8,1,2024,1,6,0
3,1/21/2024 3:00,1402/11/01,107.5,SO,3,13,33.5,9.15,8.5,128.7,1,2024,1,6,0
4,1/21/2024 4:00,1402/11/01,108,SO,3,12,36.5,9.15,8.5,128.7,1,2024,1,6,0
17,1/20/2024 17:00,1402/10/30,108,LG3,3,11,41,9.15,8.5,128.7,1.5,2024,1,6,0
18,1/20/2024 18:00,1402/10/30,123,SO,3,9,44,9.15,8.5,124.5,2.5,2024,1,6,0
19,1/20/2024 19:00,1402/10/30,123,SO,3,7.5,47,8.85,8.3,123,2.5,2024,1,6,0
8,1/21/2024 8:00,1402/11/01,105,SO,3,8.5,45,8.85,8.3,127.8,1,2024,1,6,0
9,1/21/2024 9:00,1402/11/01,103.5,SO,3,9.5,39,8.85,8.3,126.2,1,2024,1,6,0
22,1/20/2024 22:00,1402/10/30,103.5,SO,3,11.5,26,8.85,8.3,124.7,1.5,2024,1,6,0
23,1/20/2024 23:00,1402/10/30,104,SO,3,12.5,25,10.45,9.15,125.5,1.5,2024,1,6,14.99999978
24,1/21/2024 0:00,1402/11/01,122,SO,3,12,31.5,10.45,9.15,125.5,1.5,2024,1,0,72.49999914
1,1/22/2024 1:00,1402/11/02,122,SO,3,12,36.5,10.2,9.15,127,1,2024,1,0,77.49999993
2,1/22/2024 2:00,1402/11/02,122,SO,3,12,34,10.2,9.15,127,1,2024,1,0,99.99999966
3,1/22/2024 3:00,1402/11/02,122.5,SO,3,12.5,37.5,10.3,9.25,127.8,1,2024,1,0,108.9999999
4,1/22/2024 4:00,1402/11/02,122.5,SO,3,11.5,39,10.3,9.25,128.7,1,2024,1,0,100.0000001
17,1/21/2024 17:00,1402/11/01,122.5,SO,3,10,48,10.3,9.25,128.7,1.5,2024,1,0,104.9999999
6,1/22/2024 6:00,1402/11/02,122.5,SO,3,7.5,53,10.3,9.25,128.7,1,2024,1,0,110.9999999
19,1/21/2024 19:00,1402/11/01,123.5,SO,3,7,54.5,10.25,9.25,123,2.5,2024,1,0,113
20,1/21/2024 20:00,1402/11/01,123.5,SO,3,7,54.5,10.25,9.25,123,2.5,2024,1,0,111.5
9,1/22/2024 9:00,1402/11/02,123.5,SO,3,10.5,41.5,10.25,9.25,125.3,1,2024,1,0,111.5
22,1/21/2024 22:00,1402/11/01,127,SO,3,12,29,10.25,9.25,124.7,1.5,2024,1,0,117.4999999
23,1/21/2024 23:00,1402/11/01,125.5,SO,3,13,27.5,10.25,9.25,125.5,1.5,2024,1,0,117.5
24,1/22/2024 0:00,1402/11/02,126,LF1,3,12,27.5,10.25,9.25,126.3,1.5,2024,1,1,123.9999999
13,1/22/2024 13:00,1402/11/02,126,LF1,3,13,27.5,10.2,9.25,127.8,1.5,2024,1,1,115.0000001
14,1/22/2024 14:00,1402/11/02,126,LF1,3,13.5,28,10.2,9.25,127.8,1.5,2024,1,1,115
15,1/22/2024 15:00,1402/11/02,109,LF1,3,13,28.5,9,8.45,127.8,1.5,2024,1,1,100.0000002
16,1/22/2024 16:00,1402/11/02,109,LF1,3,12.5,31.5,9,8.45,128.7,1.5,2024,1,1,102.5
17,1/22/2024 17:00,1402/11/02,110,LF1,3,10.5,37.5,9.25,8.5,124.5,1.5,2024,1,1,102.5
18,1/22/2024 18:00,1402/11/02,111.5,LF1,3,8.5,44.5,9.25,8.5,124.5,2.5,2024,1,1,118.9999998
7,1/23/2024 7:00,1402/11/03,111.5,LF1,3,7.5,45.5,9.5,8.7,126.2,1,2024,1,1,118.5
20,1/22/2024 20:00,1402/11/02,112,LF1,3,8,45.5,9.5,8.7,123.8,2.5,2024,1,1,117.5
21,1/22/2024 21:00,1402/11/02,106,LF1,3,10.5,34.5,9.5,8.7,123.8,2.5,2024,1,1,120.9999999
10,1/23/2024 10:00,1402/11/03,107,LF1,3,12,23.5,9.5,8.7,125.3,1.5,2024,1,1,121
23,1/22/2024 23:00,1402/11/02,107,LF1,3,12.5,23.5,8.7,8.15,125.5,1.5,2024,1,1,121
24,1/23/2024 0:00,1402/11/03,105,LG3,3,16,20.5,8.7,8.15,127.2,1.5,2024,1,2,116.5000001
1,1/24/2024 1:00,1402/11/04,100,LG3,3,16,26,8.8,8.1,126.2,1,2024,1,2,106.5000001
14,1/23/2024 14:00,1402/11/03,100,LG3,3,17,19.5,8.8,8.1,123.6,1.5,2024,1,2,107.5
15,1/23/2024 15:00,1402/11/03,100,LG3,3,16,20.5,8.8,8.05,124.5,1.5,2024,1,2,107.5
16,1/23/2024 16:00,1402/11/03,102,LG3,3,15.5,19,8.8,8.05,125.3,1.5,2024,1,2,108
17,1/23/2024 17:00,1402/11/03,103.5,LG3,3,14.5,31.5,8.8,8.05,127,1.5,2024,1,2,108
18,1/23/2024 18:00,1402/11/03,128,LG3,3,12,33.5,8.8,8.05,127,2.5,2024,1,2,122.9999998
7,1/24/2024 7:00,1402/11/04,130,LG3,3,11.5,31,10.25,9.35,126.2,1,2024,1,2,123
20,1/23/2024 20:00,1402/11/03,131,LG3,3,10.5,30.5,10.25,9.35,126.3,2.5,2024,1,2,105.0000003
21,1/23/2024 21:00,1402/11/03,132,LG3,3,10.5,35,10.25,9.35,126.3,2.5,2024,1,2,103.5
22,1/23/2024 22:00,1402/11/03,132,LG3,3,11.5,29,10.25,9.35,126.3,1.5,2024,1,2,103.5
23,1/23/2024 23:00,1402/11/03,125,LG3,3,13.5,22.5,10.35,9.2,126.3,1.5,2024,1,2,104
24,1/24/2024 0:00,1402/11/04,130.5,LF1,3,16,30.5,10.35,9.2,127.2,1.5,2024,1,3,121.9999997
1,1/25/2024 1:00,1402/11/05,131,LF1,3,16,30,10.55,9.35,125.3,1,2024,1,3,122
14,1/24/2024 14:00,1402/11/04,130,LG3,3,16.5,29.5,10.55,9.35,123.6,1.5,2024,1,3,122
15,1/24/2024 15:00,1402/11/04,129.5,LG3,3,16,32,10.45,9.25,124.5,1.5,2024,1,3,122.5
16,1/24/2024 16:00,1402/11/04,129.5,LG3,3,15.5,33,10.45,9.25,125.3,1.5,2024,1,3,122.5
5,1/25/2024 5:00,1402/11/05,129.5,LF1,3,14,36,10.45,9.25,127,1,2024,1,3,122.5
18,1/24/2024 18:00,1402/11/04,130,LF1,3,12.5,38,10.45,9.25,127,2.5,2024,1,3,122.5
19,1/24/2024 19:00,1402/11/04,130.5,LF1,3,11.5,40.5,10.4,9.25,125.5,2.5,2024,1,3,123.5
20,1/24/2024 20:00,1402/11/04,131,LF1,3,11.5,39,10.4,9.25,126.3,2.5,2024,1,3,123.5
9,1/25/2024 9:00,1402/11/05,131,LF1,3,15,28.5,10.4,9.25,127.8,1,2024,1,3,123.5
10,1/25/2024 10:00,1402/11/05,131.5,LF1,3,15.5,24,10.4,9.25,126.2,1.5,2024,1,3,126.9999999
23,1/24/2024 23:00,1402/11/04,131,LF1,3,16.5,27.5,10.4,9.3,126.3,1.5,2024,1,3,125.5
24,1/25/2024 0:00,1402/11/05,130,LF1,3,16.5,32.5,10.4,9.3,127.2,1.5,2024,1,4,126
13,1/25/2024 13:00,1402/11/05,130,LF1,3,16,33.5,10.45,9.25,123.6,1.5,2024,1,4,126
2,1/26/2024 2:00,1402/11/06,130.5,LF1,3,16.5,33,10.45,9.25,126.2,1,2024,1,4,126
3,1/26/2024 3:00,1402/11/06,128.5,LF1,3,16.5,32,10.3,9.155,126.2,1,2024,1,4,109.0000003
4,1/26/2024 4:00,1402/11/06,128.5,LF1,3,16,36,10.3,9.155,127,1,2024,1,4,109
5,1/26/2024 5:00,1402/11/06,129,LF1,3,16,42.5,10.3,9.155,127,1,2024,1,4,110
18,1/25/2024 18:00,1402/11/05,129.5,LF1,3,15,46,10.3,9.155,127,2.5,2024,1,4,111.5
19,1/25/2024 19:00,1402/11/05,129,LF1,3,14,42,10.45,9.3,125.5,2.5,2024,1,4,111.5
8,1/26/2024 8:00,1402/11/06,130,LF1,3,14.5,39.5,10.45,9.3,125.3,1,2024,1,4,112
21,1/25/2024 21:00,1402/11/05,131.5,LF1,3,14,39.5,10.45,9.3,126.3,2.5,2024,1,4,106.0000001
22,1/25/2024 22:00,1402/11/05,127,LF1,3,15,47.5,10.45,9.3,126.3,1.5,2024,1,4,107
23,1/25/2024 23:00,1402/11/05,129,LF1,3,15,48.5,10.45,9.3,126.3,1.5,2024,1,4,107
24,1/26/2024 0:00,1402/11/06,128,LF1,3,16,50.5,10.45,9.3,127.2,1.5,2024,1,5,105
13,1/26/2024 13:00,1402/11/06,128,LF1,3,15.5,48,10.3,9.2,123.6,1.5,2024,1,5,100.0000001
2,1/27/2024 2:00,1402/11/07,129,LF1,3,14.5,49.5,10.3,9.2,126.2,1,2024,1,5,100
3,1/27/2024 3:00,1402/11/07,128.5,LF1,3,14.5,46,10.5,9.1,126.2,1,2024,1,5,100
4,1/27/2024 4:00,1402/11/07,128.5,LF1,3,14.5,47,10.5,9.1,127,1,2024,1,5,102
5,1/27/2024 5:00,1402/11/07,128,LF1,3,14.5,50.5,10.5,9.1,127,1,2024,1,5,103.5
6,1/27/2024 6:00,1402/11/07,134,LF1,3,14,54.5,10.5,9.1,127,1,2024,1,5,127.9999996
19,1/26/2024 19:00,1402/11/06,133.5,LF1,3,14,55.5,10.6,9.45,125.5,2.5,2024,1,5,130
20,1/26/2024 20:00,1402/11/06,133.5,LF1,3,13.5,53.5,10.6,9.45,126.3,2.5,2024,1,5,131
21,1/26/2024 21:00,1402/11/06,132.5,LF1,3,13.5,57.5,10.6,9.45,126.3,2.5,2024,1,5,132
22,1/26/2024 22:00,1402/11/06,132.5,LF1,3,15,47,10.6,9.45,126.3,1.5,2024,1,5,132
11,1/27/2024 11:00,1402/11/07,131,LF1,3,16.5,41.5,10.45,9.25,125.3,1.5,2024,1,5,125.0000001
24,1/27/2024 0:00,1402/11/07,132,SO,3,13.5,65.5,10.45,9.25,127.2,1.5,2024,1,6,130.4999999
13,1/27/2024 13:00,1402/11/07,133,LF1,3,13,64.5,10.6,9.3,123.6,1.5,2024,1,6,131
14,1/27/2024 14:00,1402/11/07,133.5,LF1,3,12.5,63.5,10.6,9.3,123.6,1.5,2024,1,6,130
15,1/27/2024 15:00,1402/11/07,134.5,LF1,3,11.5,68,10.6,9.3,124.5,1.5,2024,1,6,129.5
16,1/27/2024 16:00,1402/11/07,134,LF1,3,11.5,72,10.6,9.3,125.3,1.5,2024,1,6,129.5
17,1/27/2024 17:00,1402/11/07,134,LF1,3,10.5,74,10.6,9.3,127,1.5,2024,1,6,129.5
6,1/28/2024 6:00,1402/11/08,134.5,SO,3,9,86.5,10.6,9.3,130.3,1,2024,1,6,130
7,1/28/2024 7:00,1402/11/08,134.5,SO,3,8.5,87,9.2,8.6,130.3,1,2024,1,6,130.5
20,1/27/2024 20:00,1402/11/07,116,SO,3,9,90,9.2,8.6,126.3,2.5,2024,1,6,131
9,1/28/2024 9:00,1402/11/08,126,SO,3,9.5,68.5,9.2,8.6,126.2,1,2024,1,6,131
22,1/27/2024 22:00,1402/11/07,126,SO,3,11.5,59.5,9.2,8.6,126.3,1.5,2024,1,6,131.5
23,1/27/2024 23:00,1402/11/07,126.5,SO,3,11,57,10.55,9.3,126.3,1.5,2024,1,6,131
24,1/28/2024 0:00,1402/11/08,116,SO,3,11,42,10.55,9.3,126.3,1.5,2024,1,0,130
13,1/28/2024 13:00,1402/11/08,116,SO,3,11.5,40.5,9.95,9,124.5,1.5,2024,1,0,130
14,1/28/2024 14:00,1402/11/08,116,SO,3,11,37.5,9.95,9,124.5,1.5,2024,1,0,130.5
15,1/28/2024 15:00,1402/11/08,116,SO,3,10.5,40,10.05,9.05,124.5,1.5,2024,1,0,128.5
4,1/29/2024 4:00,1402/11/09,116,SO,3,10,10,10.05,9.05,129.5,1,2024,1,0,128.5
17,1/28/2024 17:00,1402/11/08,117,SO,3,8.5,51.5,10.05,9.05,126.2,1.5,2024,1,0,129
6,1/29/2024 6:00,1402/11/09,117,SO,3,6.5,58,10.05,9.05,130.3,1,2024,1,0,129.5
19,1/28/2024 19:00,1402/11/08,117,SO,3,6,56,9.75,8.9,124.7,2.5,2024,1,0,129
20,1/28/2024 20:00,1402/11/08,117,SO,3,6.5,56,9.75,8.9,125.5,2.5,2024,1,0,130
21,1/28/2024 21:00,1402/11/08,106,SO,3,8,45.5,9.75,8.9,125.5,2.5,2024,1,0,131.5
22,1/28/2024 22:00,1402/11/08,117,SO,3,10,32.5,9.75,8.9,126.3,1.5,2024,1,0,127.0000001
23,1/28/2024 23:00,1402/11/08,117,SO,3,10,30.5,9.9,8.8,126.3,1.5,2024,1,0,129
24,1/29/2024 0:00,1402/11/09,56,FQ,3,11,26.5,9.9,8.8,126.3,1.5,2024,1,1,128
1,1/30/2024 1:00,1402/11/10,55,FQ,3,12,30,10.45,9.05,126.2,1,2024,1,1,128
14,1/29/2024 14:00,1402/11/09,55,LG3,3,12.5,27.5,10.45,9.05,124.5,1.5,2024,1,1,129
15,1/29/2024 15:00,1402/11/09,55,LG3,3,12,30,10.5,9.1,124.5,1.5,2024,1,1,128.5
16,1/29/2024 16:00,1402/11/09,55,LG3,3,12,33,10.5,9.1,125.3,1.5,2024,1,1,128.5
17,1/29/2024 17:00,1402/11/09,55,LG3,3,10.5,38.5,10.5,9.1,126.2,1.5,2024,1,1,128
6,1/30/2024 6:00,1402/11/10,55,FQ,3,9.5,41.5,10.5,9.1,127.8,1,2024,1,1,133.9999999
19,1/29/2024 19:00,1402/11/09,55,LG3,3,9,41.5,10.5,9.1,124.7,2.5,2024,1,1,133.5
20,1/29/2024 20:00,1402/11/09,4.5,LG3,3,9,44.5,10.5,9.1,125.5,2.5,2024,1,1,133.5
21,1/29/2024 21:00,1402/11/09,0,FQ,3,9.5,45.5,10.5,9.1,125.5,2.5,2024,1,1,132.5
22,1/29/2024 22:00,1402/11/09,0,FQ,3,10,43,10.5,9.1,126.3,1.5,2024,1,1,132.5
11,1/30/2024 11:00,1402/11/10,0,FQ,3,10.5,46,10.5,9.1,127.8,1.5,2024,1,1,131
12,1/30/2024 12:00,1402/11/10,0,FQ,3,11,56.5,10.5,9.1,127.8,1.5,2024,1,2,132
13,1/30/2024 13:00,1402/11/10,0,FQ,3,11.5,54,10.5,9.1,127,1.5,2024,1,2,133
14,1/30/2024 14:00,1402/11/10,0,FQ,3,11.5,59.5,10.5,9.1,127,1.5,2024,1,2,133.5
15,1/30/2024 15:00,1402/11/10,0,FQ,3,11,60,10.5,9.1,127,1.5,2024,1,2,134.5
16,1/30/2024 16:00,1402/11/10,0,FQ,3,10,64.5,10.5,9.1,127.8,1.5,2024,1,2,134
5,1/31/2024 5:00,1402/11/11,0,FQ,3,9,71,10.5,9.1,128.7,1,2024,1,2,134
18,1/30/2024 18:00,1402/11/10,0,FQ,3,9,76,10.5,9.1,128.7,2.5,2024,1,2,134.5
19,1/30/2024 19:00,1402/11/10,0,FQ,3,8.5,77.5,10.5,9.1,127.2,2.5,2024,1,2,134.5
8,1/31/2024 8:00,1402/11/11,0,FQ,3,8.5,74,10.5,9.1,127.8,1,2024,1,2,116.0000003
21,1/30/2024 21:00,1402/11/10,0,FQ,3,10.5,55,10.5,9.1,123,2.5,2024,1,2,125.9999999
22,1/30/2024 22:00,1402/11/10,0,FQ,3,12.5,39.5,10.5,9.1,123,1.5,2024,1,2,126
11,1/31/2024 11:00,1402/11/11,0,FQ,3,14,40,10.5,9.1,127,1.5,2024,1,2,126.5
12,1/31/2024 12:00,1402/11/11,0,FQ,3,14.5,35.5,10.5,9.1,126.2,1.5,2024,2,3,116.0000002
13,1/31/2024 13:00,1402/11/11,0,FQ,3,13.5,38.5,10.5,9.1,126.2,1.5,2024,2,3,116
14,1/31/2024 14:00,1402/11/11,0,FQ,3,13.5,37.5,10.5,9.1,126.2,1.5,2024,2,3,116
3,2/1/2024 3:00,1402/11/12,0,FQ,3,14.5,37,10.5,9.1,126.2,1,2024,2,3,116
4,2/1/2024 4:00,1402/11/12,0,FQ,3,13.5,39.5,10.5,9.1,127,1,2024,2,3,116
5,2/1/2024 5:00,1402/11/12,0,FQ,3,12,48,10.5,9.1,127,1,2024,2,3,117
6,2/1/2024 6:00,1402/11/12,0,FQ,3,9.5,51,10.5,9.1,127,1,2024,2,3,117
7,2/1/2024 7:00,1402/11/12,0,FQ,3,8,51,10.5,9.1,127,1,2024,2,3,117
20,1/31/2024 20:00,1402/11/11,0,FQ,3,7.5,51,10.5,9.1,127.2,2.5,2024,2,3,117
21,1/31/2024 21:00,1402/11/11,0,FQ,3,11.5,40,10.5,9.1,123,2.5,2024,2,3,106.0000002
22,1/31/2024 22:00,1402/11/11,0,FQ,3,11,40.5,10.5,9.1,123,1.5,2024,2,3,116.9999998
23,1/31/2024 23:00,1402/11/11,0,FQ,3,11.5,39.5,10.5,9.1,123.8,1.5,2024,2,3,117
12,2/1/2024 12:00,1402/11/12,0,FQ,3,16,50,10.5,9.1,127,1.5,2024,2,4,56.00000091
1,2/2/2024 1:00,1402/11/13,0,FQ,3,16.5,49.5,10.5,9.1,125.3,1,2024,2,4,55.00000001
14,2/1/2024 14:00,1402/11/12,0,FQ,3,16.5,53,10.5,9.1,126.2,1.5,2024,2,4,55
3,2/2/2024 3:00,1402/11/13,0,FQ,3,16,47.5,10.5,9.1,126.2,1,2024,2,4,55
4,2/2/2024 4:00,1402/11/13,0,FQ,3,16,37.5,10.5,9.1,127,1,2024,2,4,55
17,2/1/2024 17:00,1402/11/12,0,FQ,3,15.5,37.5,10.5,9.1,127.8,1.5,2024,2,4,55
18,2/1/2024 18:00,1402/11/12,0,FQ,3,15,41.5,10.5,9.1,127.8,2.5,2024,2,4,55
7,2/2/2024 7:00,1402/11/13,0,FQ,3,13.5,62.5,10.5,9.1,127,1,2024,2,4,55
20,2/1/2024 20:00,1402/11/12,0,FQ,3,12.5,61.5,10.5,9.1,127.2,2.5,2024,2,4,4.500000753
9,2/2/2024 9:00,1402/11/13,0,FQ,3,12,50.5,10.5,9.1,128.7,1,2024,2,4,6.71E-08
10,2/2/2024 10:00,1402/11/13,0,FQ,3,12.5,49,10.5,9.1,127.8,1.5,2024,2,4,1.49E-23
23,2/1/2024 23:00,1402/11/12,0,FQ,3,13,41,10.5,9.1,123.8,1.5,2024,2,4,3.31E-39
12,2/2/2024 12:00,1402/11/13,0,FQ,3,8.5,54,10.5,9.1,127,1.5,2024,2,5,7.34E-55
13,2/2/2024 13:00,1402/11/13,0,FQ,3,8,57,10.5,9.1,126.2,1.5,2024,2,5,1.63E-70
14,2/2/2024 14:00,1402/11/13,0,FQ,3,8.5,51.5,10.5,9.1,126.2,1.5,2024,2,5,3.62E-86
15,2/2/2024 15:00,1402/11/13,0,FQ,3,7.5,57.5,10.5,9.1,126.2,1.5,2024,2,5,8.04E-102
16,2/2/2024 16:00,1402/11/13,0,FQ,3,7,62.5,10.5,9.1,126.2,1.5,2024,2,5,1.78E-117
5,2/3/2024 5:00,1402/11/14,0,FQ,3,5.5,71.5,10.5,9.1,135.3,1,2024,2,5,3.96E-133
6,2/3/2024 6:00,1402/11/14,0,FQ,3,4.5,83,10.5,9.1,135.3,1,2024,2,5,8.80E-149
7,2/3/2024 7:00,1402/11/14,0,FQ,3,4,83.5,10.5,9.1,133.7,1,2024,2,5,1.95E-164
8,2/3/2024 8:00,1402/11/14,0,FQ,3,4.5,77,10.5,9.1,132,1,2024,2,5,4.34E-180
21,2/2/2024 21:00,1402/11/13,0,FQ,3,5.5,64,10.5,9.1,123,2.5,2024,2,5,9.63E-196
22,2/2/2024 22:00,1402/11/13,0,FQ,3,7.5,46.5,10.5,9.1,123,1.5,2024,2,5,2.14E-211
11,2/3/2024 11:00,1402/11/14,0,FG3,3,7.5,45.5,10.5,9.1,127.8,1.5,2024,2,5,4.75E-227
12,2/3/2024 12:00,1402/11/14,0,FG3,3,7.5,38.5,10.5,9.1,127.8,1.5,2024,2,6,1.05E-242
13,2/3/2024 13:00,1402/11/14,0,FG3,3,7,43,10.5,9.1,127,1.5,2024,2,6,2.34E-258
14,2/3/2024 14:00,1402/11/14,0,FG3,3,8,38.5,10.5,9.1,127,1.5,2024,2,6,5.20E-274
3,2/4/2024 3:00,1402/11/15,0,FG3,3,7.5,45,10.5,9.1,134.5,1,2024,2,6,1.15E-289
16,2/3/2024 16:00,1402/11/14,0,FG3,3,7,51,10.5,9.1,127.8,1.5,2024,2,6,2.56E-305
5,2/4/2024 5:00,1402/11/15,0,FG3,3,6,59,10.5,9.1,135.3,1,2024,2,6,5.69e-321
18,2/3/2024 18:00,1402/11/14,0,FG3,3,3.5,66,10.5,9.1,130.3,2.5,2024,2,6,0
7,2/4/2024 7:00,1402/11/15,0,FG3,3,3,68.5,10.5,9.1,133.7,1,2024,2,6,0
8,2/4/2024 8:00,1402/11/15,0,FG3,3,3,68.5,10.5,9.1,132,1,2024,2,6,0
9,2/4/2024 9:00,1402/11/15,0,FG3,3,5.5,55.5,10.5,9.1,129.5,1,2024,2,6,0
10,2/4/2024 10:00,1402/11/15,0,FG3,3,7,32,10.5,9.1,128.7,1.5,2024,2,6,0
11,2/4/2024 11:00,1402/11/15,0,FG3,3,7.5,33,10.5,9.1,127.8,1.5,2024,2,6,0
24,2/4/2024 0:00,1402/11/15,0,FG3,3,8.5,31,10.5,9.1,131.3,1.5,2024,2,0,0
13,2/4/2024 13:00,1402/11/15,0,FG3,3,8,35.5,10.65,9.25,127,1.5,2024,2,0,0
2,2/5/2024 2:00,1402/11/16,0,FG3,3,7.5,32.5,10.65,9.25,132.8,1,2024,2,0,0
15,2/4/2024 15:00,1402/11/15,0,FG3,3,7.5,39.5,10.65,9.25,127,1.5,2024,2,0,0
16,2/4/2024 16:00,1402/11/15,0,FG3,3,7,44.5,10.65,9.25,127.8,1.5,2024,2,0,0
5,2/5/2024 5:00,1402/11/16,0,FG3,3,6,50,10.65,9.25,133.7,1,2024,2,0,0
18,2/4/2024 18:00,1402/11/15,0,FG3,3,3.5,56.5,10.65,9.25,130.3,2.5,2024,2,0,0
19,2/4/2024 19:00,1402/11/15,0,FG3,3,3.5,57,10.8,9.4,129.7,2.5,2024,2,0,0
20,2/4/2024 20:00,1402/11/15,0,FG3,3,3,58.5,10.8,9.4,130.5,2.5,2024,2,0,0
21,2/4/2024 21:00,1402/11/15,0,FG3,3,6.5,41.5,10.8,9.4,130.5,2.5,2024,2,0,0
10,2/5/2024 10:00,1402/11/16,0,FG3,3,6.5,28.5,10.8,9.4,128.7,1.5,2024,2,0,0
23,2/4/2024 23:00,1402/11/15,0,FG3,3,8,27.5,10.8,9.4,131.3,1.5,2024,2,0,0
12,2/5/2024 12:00,1402/11/16,0,FG3,3,8,30,10.8,9.4,127,1.5,2024,2,1,0
1,2/6/2024 1:00,1402/11/17,0,FG3,3,8.5,32.5,10.8,9.4,132,1,2024,2,1,0
2,2/6/2024 2:00,1402/11/17,0,FG3,3,9,32,10.8,9.4,132.8,1,2024,2,1,0
15,2/5/2024 15:00,1402/11/16,0,FG3,3,8.5,34,10.8,9.4,127,1.5,2024,2,1,0
16,2/5/2024 16:00,1402/11/16,0,FG3,3,7.5,38,10.8,9.4,127,1.5,2024,2,1,0
5,2/6/2024 5:00,1402/11/17,0,FG3,3,6.5,44.5,10.8,9.4,133.7,1,2024,2,1,0
18,2/5/2024 18:00,1402/11/16,0,FG3,3,4.5,51,10.8,9.4,127.8,2.5,2024,2,1,0
7,2/6/2024 7:00,1402/11/17,0,FG3,3,3,53.5,10.8,9.4,133.7,1,2024,2,1,0
8,2/6/2024 8:00,1402/11/17,0,FG3,3,3,53.5,10.8,9.4,132,1,2024,2,1,0
9,2/6/2024 9:00,1402/11/17,0,FG3,3,7,32.5,10.8,9.4,129.5,1,2024,2,1,0
10,2/6/2024 10:00,1402/11/17,0,FG3,3,7,28.5,10.8,9.4,128.7,1.5,2024,2,1,0
11,2/6/2024 11:00,1402/11/17,0,FG3,3,8,29,10.8,9.4,127.8,1.5,2024,2,1,0
12,2/6/2024 12:00,1402/11/17,0,FG3,3,10.5,27,10.8,9.4,127,1.5,2024,2,2,0
1,2/7/2024 1:00,1402/11/18,0,FG3,3,10,36.5,10.8,9.4,131.2,1,2024,2,2,0
2,2/7/2024 2:00,1402/11/18,0,FG3,3,10,38.5,10.8,9.4,132,1,2024,2,2,0
15,2/6/2024 15:00,1402/11/17,0,FG3,3,9,40.5,10.8,9.4,127,1.5,2024,2,2,0
16,2/6/2024 16:00,1402/11/17,0,FG3,3,9,45,10.8,9.4,127,1.5,2024,2,2,0
5,2/7/2024 5:00,1402/11/18,0,FG3,3,8,50,10.8,9.4,132.8,1,2024,2,2,0
18,2/6/2024 18:00,1402/11/17,0,FG3,3,6.5,54.5,10.8,9.4,127.8,2.5,2024,2,2,0
19,2/6/2024 19:00,1402/11/17,0,FG3,3,5,58.5,10.8,9.4,127.2,2.5,2024,2,2,0
8,2/7/2024 8:00,1402/11/18,0,FG3,3,6.5,58.5,10.8,9.4,131.2,1,2024,2,2,0
21,2/6/2024 21:00,1402/11/17,0,FG3,3,8,41,10.8,9.4,128,2.5,2024,2,2,0
22,2/6/2024 22:00,1402/11/17,0,FG3,3,8.5,32.5,10.8,9.4,128.8,1.5,2024,2,2,0
11,2/7/2024 11:00,1402/11/18,0,FG3,3,9.5,27.5,10.8,9.4,127.8,1.5,2024,2,2,0
12,2/7/2024 12:00,1402/11/18,0,FG3,3,10.5,36.5,10.8,9.4,127,1.5,2024,2,3,0
13,2/7/2024 13:00,1402/11/18,0,FG3,3,10.5,42.5,10.8,9.4,126.2,1.5,2024,2,3,0
14,2/7/2024 14:00,1402/11/18,0,FG3,3,10,41,10.8,9.4,126.2,1.5,2024,2,3,0
3,2/8/2024 3:00,1402/11/19,0,FG3,3,9.5,41,10.8,9.4,132,1,2024,2,3,0
16,2/7/2024 16:00,1402/11/18,0,FG3,3,9,50.5,10.8,9.4,126.2,1.5,2024,2,3,0
