HOUR,DATE_MILADI,DATE_SHAMSI,POWER,CODE,UNIT_NO,DAMA,ROTOOBAT,12209_G13,12210_G13,practical,ebraz,importance_factor,DATE,MA
6,2024-09-14 06:00:00,1403/06/23,122,SO,3,25,55.0,13.0,8.8,121.0,120.0,0.648417147,2024-09-14,118.0
7,2024-09-14 07:00:00,1403/06/23,120,SO,3,29,40.0,13.0,8.8,121.0,116.7,0.720314323,2024-09-14,116.0
8,2024-09-14 08:00:00,1403/06/23,118,SO,3,33,31.0,13.0,8.8,121.0,114.2,0.843323559,2024-09-14,115.0
9,2024-09-14 09:00:00,1403/06/23,115,SO,3,36,18.0,13.0,8.8,121.0,112.6,1.014329423,2024-09-14,113.5
10,2024-09-14 10:00:00,1403/06/23,118,SO,3,37,9.0,13.0,8.8,121.0,111.8,1.186219181,2024-09-14,116.5
11,2024-09-14 11:00:00,1403/06/23,120,SO,3,39,10.0,13.0,8.8,121.0,110.1,1.338635366,2024-09-14,116.0
12,2024-09-14 12:00:00,1403/06/23,119,SO,3,40,10.0,13.0,8.8,121.0,110.1,1.435406157,2024-09-14,116.5
13,2024-09-14 13:00:00,1403/06/23,118,SO,3,40,10.0,13.0,8.8,121.0,110.1,1.462665279,2024-09-14,116.0
14,2024-09-14 14:00:00,1403/06/23,119,SO,3,40,10.0,13.0,8.8,121.0,110.1,1.430460692,2024-09-14,117.0
15,2024-09-14 15:00:00,1403/06/23,119,SO,3,38,10.0,13.0,8.8,121.0,112.6,1.381971482,2024-09-14,117.0
16,2024-09-14 16:00:00,1403/06/23,120,SO,3,36,20.0,13.0,8.8,121.0,114.2,1.359647136,2024-09-14,117.0
17,2024-09-14 17:00:00,1403/06/23,120,SO,3,34,30.0,13.0,8.8,121.0,115.9,1.36121702,2024-09-14,117.5
18,2024-09-14 18:00:00,1403/06/23,120,SO,3,32,33.0,12.9,8.9,121.0,116.7,1.350993714,2024-09-14,118.0
19,2024-09-14 19:00:00,1403/06/23,121,SO,3,30,36.0,12.9,8.9,121.0,117.5,1.329064797,2024-09-14,119.5
20,2024-09-14 20:00:00,1403/06/23,122,SO,3,30,36.0,12.9,8.9,121.0,117.5,1.285476537,2024-09-14,120.0
21,2024-09-14 21:00:00,1403/06/23,119,SO,3,27,35.0,12.9,8.9,121.0,118.3,1.176071712,2024-09-14,118.5
22,2024-09-14 22:00:00,1403/06/23,117,SO,3,26,38.0,12.9,8.9,121.0,118.3,1.028491617,2024-09-14,117.0
23,2024-09-14 23:00:00,1403/06/24,119,SO,3,25,40.0,12.5,8.8,121.0,119.2,0.945274274,2024-09-14,117.5
0,2024-09-15 00:00:00,1403/06/24,119,SO,3,23,43.0,12.9,8.9,121.0,121.6,0.837339369,2024-09-15,118.0
1,2024-09-15 01:00:00,1403/06/24,120,SO,3,22,47.0,12.9,8.9,121.0,121.6,0.755494777,2024-09-15,119.0
2,2024-09-15 02:00:00,1403/06/24,121,SO,3,22,49.0,13.1,9.0,121.0,122.4,0.692765149,2024-09-15,118.5
3,2024-09-15 03:00:00,1403/06/24,122,SO,3,21,55.0,13.1,9.0,121.0,122.4,0.646063932,2024-09-15,118.5
4,2024-09-15 04:00:00,1403/06/24,122,SO,3,21,52.0,13.1,9.0,121.0,122.4,0.623443545,2024-09-15,118.5
5,2024-09-15 05:00:00,1403/06/24,110,SO,3,20,53.0,13.1,9.0,121.0,121.6,0.632508462,2024-09-15,118.5
6,2024-09-15 06:00:00,1403/06/24,110,SO,3,22,51.0,12.9,8.7,121.0,120.0,0.670695549,2024-09-15,118.0
7,2024-09-15 07:00:00,1403/06/24,110,SO,3,26,40.0,12.9,8.7,121.0,118.3,0.74400634,2024-09-15,116.0
8,2024-09-15 08:00:00,1403/06/24,117,SO,3,31,21.0,12.9,8.7,121.0,116.7,0.86987111,2024-09-15,115.5
9,2024-09-15 09:00:00,1403/06/24,117,SO,3,35,15.0,12.9,8.7,121.0,115.0,1.046303528,2024-09-15,114.5
10,2024-09-15 10:00:00,1403/06/24,118,SO,3,36,10.0,12.9,8.7,121.0,114.2,1.230054976,2024-09-15,116.5
11,2024-09-15 11:00:00,1403/06/24,119,SO,3,37,9.0,12.9,8.7,121.0,114.2,1.400932275,2024-09-15,116.0
12,2024-09-15 12:00:00,1403/06/24,120,SO,3,37,10.0,12.9,8.7,121.0,114.2,1.518807464,2024-09-15,117.0
13,2024-09-15 13:00:00,1403/06/24,120,SO,3,37,12.0,12.9,8.7,121.0,114.2,1.56407069,2024-09-15,117.0
14,2024-09-15 14:00:00,1403/06/24,120,SO,3,36,10.0,13.0,8.9,121.0,114.2,1.535676644,2024-09-15,117.5
15,2024-09-15 15:00:00,1403/06/24,121,SO,3,36,8.0,13.0,8.9,121.0,115.0,1.476312085,2024-09-15,117.5
16,2024-09-15 16:00:00,1403/06/24,122,SO,3,34,11.0,13.0,8.9,121.0,116.7,1.448475255,2024-09-15,117.5
17,2024-09-15 17:00:00,1403/06/24,116,SO,3,32,21.0,13.0,8.9,121.0,117.5,1.448027006,2024-09-15,118.0
18,2024-09-15 18:00:00,1403/06/24,122,SO,3,30,21.0,13.1,9.0,121.0,118.3,1.433488247,2024-09-15,118.0
19,2024-09-15 19:00:00,1403/06/24,124,SO,3,28,25.0,13.1,9.0,121.0,119.2,1.408576093,2024-09-15,119.5
20,2024-09-15 20:00:00,1403/06/24,124,SO,3,28,25.0,13.1,9.0,121.0,119.2,1.362234383,2024-09-15,120.0
21,2024-09-15 21:00:00,1403/06/24,123,SO,3,25,26.0,13.1,9.0,121.0,119.2,1.244260935,2024-09-15,118.5
22,2024-09-15 22:00:00,1403/06/24,120,SO,3,25,25.0,12.8,8.9,121.0,120.0,1.085896459,2024-09-15,117.0
23,2024-09-15 23:00:00,1403/06/25,120,SO,3,24,31.0,12.9,8.9,121.0,120.8,0.947653994,2024-09-15,118.0
0,2024-09-16 00:00:00,1403/06/25,120,SO,3,22,29.0,12.8,8.9,121.0,123.3,0.837628905,2024-09-16,118.0
1,2024-09-16 01:00:00,1403/06/25,122,SO,3,21,31.0,12.8,8.9,121.0,124.1,0.754428934,2024-09-16,119.0
2,2024-09-16 02:00:00,1403/06/25,122,SO,3,20,32.0,13.3,9.0,121.0,124.1,0.691070852,2024-09-16,118.5
3,2024-09-16 03:00:00,1403/06/25,123,SO,3,19,38.0,13.3,9.0,121.0,124.1,0.6443493,2024-09-16,118.5
4,2024-09-16 04:00:00,1403/06/25,124,SO,3,18,36.0,13.3,9.0,121.0,124.1,0.623211756,2024-09-16,118.5
5,2024-09-16 05:00:00,1403/06/25,100,SO,3,18,40.0,13.3,9.0,121.0,124.1,0.634509262,2024-09-16,118.0
6,2024-09-16 06:00:00,1403/06/25,100,SO,3,21,37.0,11.7,8.3,121.0,121.6,0.676593674,2024-09-16,117.5
7,2024-09-16 07:00:00,1403/06/25,100,SO,3,25,24.0,11.7,8.3,121.0,119.2,0.755730148,2024-09-16,116.0
8,2024-09-16 08:00:00,1403/06/25,100,SO,3,27,16.0,11.7,8.3,121.0,117.5,0.893399709,2024-09-16,115.5
9,2024-09-16 09:00:00,1403/06/25,117,SO,3,30,10.0,11.7,8.3,121.0,115.9,1.089669574,2024-09-16,115.0
10,2024-09-16 10:00:00,1403/06/25,116,SO,3,34,7.0,12.7,8.9,121.0,115.0,1.297376399,2024-09-16,116.5
11,2024-09-16 11:00:00,1403/06/25,115,SO,3,35,7.0,12.7,8.9,121.0,114.2,1.493804255,2024-09-16,117.0
12,2024-09-16 12:00:00,1403/06/25,122,SO,3,35,8.0,12.7,8.9,121.0,114.2,1.634183109,2024-09-16,117.5
13,2024-09-16 13:00:00,1403/06/25,122,SO,3,36,9.0,12.7,8.9,121.0,114.2,1.684441161,2024-09-16,118.0
14,2024-09-16 14:00:00,1403/06/25,122,SO,3,36,10.0,13.0,8.9,121.0,114.2,1.641137538,2024-09-16,118.0
15,2024-09-16 15:00:00,1403/06/25,122,SO,3,35,10.0,13.0,8.9,121.0,115.0,1.563045548,2024-09-16,118.0
16,2024-09-16 16:00:00,1403/06/25,115,SO,3,34,13.0,13.0,8.9,121.0,116.7,1.522874471,2024-09-16,118.0
17,2024-09-16 17:00:00,1403/06/25,117,SO,3,31,31.0,13.0,8.9,121.0,118.3,1.509811378,2024-09-16,118.0
18,2024-09-16 18:00:00,1403/06/25,117,SO,3,30,31.0,12.8,8.8,121.0,119.2,1.477576629,2024-09-16,118.5
19,2024-09-16 19:00:00,1403/06/25,118,SO,3,29,35.0,12.8,8.8,121.0,120.0,1.435454296,2024-09-16,120.5
20,2024-09-16 20:00:00,1403/06/25,119,SO,3,28,36.0,12.8,8.8,121.0,120.8,1.373739133,2024-09-16,121.0
21,2024-09-16 21:00:00,1403/06/25,120,SO,3,27,37.0,12.8,8.8,121.0,121.6,1.243329303,2024-09-16,119.0
22,2024-09-16 22:00:00,1403/06/25,105,SO,3,26,36.0,12.8,8.8,121.0,121.6,1.078990235,2024-09-16,117.5
23,2024-09-16 23:00:00,1403/06/26,105,SO,3,24,38.0,12.8,8.9,121.0,122.4,0.938126243,2024-09-16,118.5
0,2024-09-17 00:00:00,1403/06/26,105,SO,3,23,45.0,12.8,8.8,121.0,123.3,0.828575146,2024-09-17,118.0
1,2024-09-17 01:00:00,1403/06/26,105,SO,3,22,47.0,12.8,8.8,121.0,124.1,0.745663814,2024-09-17,119.0
2,2024-09-17 02:00:00,1403/06/26,105,SO,3,22,50.0,12.8,8.8,121.0,124.1,0.682940219,2024-09-17,119.5
3,2024-09-17 03:00:00,1403/06/26,113,SO,3,21,44.0,12.8,8.8,121.0,124.1,0.636926097,2024-09-17,120.0
4,2024-09-17 04:00:00,1403/06/26,113,SO,3,21,44.0,12.8,8.8,121.0,124.1,0.617051348,2024-09-17,119.5
5,2024-09-17 05:00:00,1403/06/26,113,SO,3,21,45.0,12.8,8.8,121.0,124.1,0.629287034,2024-09-17,118.0
6,2024-09-17 06:00:00,1403/06/26,111,SO,3,22,44.0,12.3,8.6,121.0,121.6,0.672949658,2024-09-17,117.5
7,2024-09-17 07:00:00,1403/06/26,105,SO,3,27,32.0,12.3,8.6,121.0,119.2,0.753089501,2024-09-17,116.0
8,2024-09-17 08:00:00,1403/06/26,115,SO,3,30,24.0,12.3,8.6,121.0,117.5,0.891476846,2024-09-17,115.5
9,2024-09-17 09:00:00,1403/06/26,114,SO,3,32,17.0,12.3,8.6,121.0,115.9,1.087185262,2024-09-17,115.5
10,2024-09-17 10:00:00,1403/06/26,124,SO,3,34,11.0,13.1,8.9,121.0,115.0,1.293020378,2024-09-17,116.5
11,2024-09-17 11:00:00,1403/06/26,122,SO,3,35,11.0,13.1,8.9,121.0,114.2,1.485631079,2024-09-17,117.0
12,2024-09-17 12:00:00,1403/06/26,121,SO,3,35,12.0,13.1,8.9,121.0,114.2,1.622461477,2024-09-17,118.0
13,2024-09-17 13:00:00,1403/06/26,122,SO,3,36,12.0,13.1,8.9,121.0,114.2,1.671445151,2024-09-17,118.0
14,2024-09-17 14:00:00,1403/06/26,122,SO,3,36,12.0,13.2,8.9,121.0,114.2,1.630229596,2024-09-17,118.5
15,2024-09-17 15:00:00,1403/06/26,121,SO,3,35,16.0,13.2,8.9,121.0,115.0,1.552592889,2024-09-17,118.0
16,2024-09-17 16:00:00,1403/06/26,122,SO,3,33,27.0,13.2,8.9,121.0,116.7,1.513803712,2024-09-17,118.0
17,2024-09-17 17:00:00,1403/06/26,122,SO,3,31,27.0,13.2,8.9,121.0,118.3,1.497620377,2024-09-17,118.0
18,2024-09-17 18:00:00,1403/06/26,122,SO,3,29,31.0,13.1,9.0,121.0,119.2,1.461329135,2024-09-17,118.5
19,2024-09-17 19:00:00,1403/06/26,124,SO,3,28,32.0,13.1,9.0,121.0,120.0,1.412995387,2024-09-17,120.5
20,2024-09-17 20:00:00,1403/06/26,124,SO,3,27,34.0,13.1,9.0,121.0,120.8,1.346706587,2024-09-17,121.0
21,2024-09-17 21:00:00,1403/06/26,121,SO,3,26,36.0,13.1,9.0,121.0,121.6,1.213944263,2024-09-17,119.0
22,2024-09-17 22:00:00,1403/06/26,120,SO,3,24,39.0,13.4,9.0,121.0,121.6,1.053667719,2024-09-17,117.5
23,2024-09-17 23:00:00,1403/06/27,121,SO,3,24,41.0,12.8,8.8,121.0,122.4,0.917159992,2024-09-17,118.5
0,2024-09-18 00:00:00,1403/06/27,122,SO,3,23,42.0,13.4,9.0,121.0,123.3,0.811706823,2024-09-18,118.0
1,2024-09-18 01:00:00,1403/06/27,122,SO,3,22,44.0,13.4,9.0,121.0,124.1,0.731631737,2024-09-18,119.0
2,2024-09-18 02:00:00,1403/06/27,123,SO,3,20,47.0,13.4,9.0,121.0,124.1,0.671352824,2024-09-18,119.0
3,2024-09-18 03:00:00,1403/06/27,122,SO,3,19,49.0,13.4,9.0,121.0,124.1,0.627116795,2024-09-18,118.5
4,2024-09-18 04:00:00,1403/06/27,109,SO,3,18,54.0,13.4,9.0,121.0,124.1,0.607909839,2024-09-18,119.5
5,2024-09-18 05:00:00,1403/06/27,109,SO,3,19,52.0,13.4,9.0,121.0,124.1,0.619572709,2024-09-18,118.0
6,2024-09-18 06:00:00,1403/06/27,100,SO,3,21,46.0,11.3,8.0,121.0,121.6,0.66165065,2024-09-18,117.5
7,2024-09-18 07:00:00,1403/06/27,100,SO,3,26,30.0,11.3,8.0,121.0,119.2,0.737356645,2024-09-18,116.0
8,2024-09-18 08:00:00,1403/06/27,120,SO,3,30,20.0,11.3,8.0,121.0,117.5,0.86599302,2024-09-18,115.0
9,2024-09-18 09:00:00,1403/06/27,122,SO,3,33,16.0,11.3,8.0,121.0,115.9,1.043185682,2024-09-18,115.5
10,2024-09-18 10:00:00,1403/06/27,123,SO,3,34,13.0,13.3,9.0,121.0,115.0,1.227163968,2024-09-18,116.5
11,2024-09-18 11:00:00,1403/06/27,122,SO,3,35,12.0,13.3,9.0,121.0,114.2,1.398806939,2024-09-18,117.0
12,2024-09-18 12:00:00,1403/06/27,122,SO,3,36,11.0,13.3,9.0,121.0,114.2,1.525017037,2024-09-18,118.0
13,2024-09-18 13:00:00,1403/06/27,122,SO,3,36,10.0,13.3,9.0,121.0,114.2,1.58143523,2024-09-18,118.0
14,2024-09-18 14:00:00,1403/06/27,121,SO,3,36,10.0,13.0,9.0,121.0,114.2,1.557573848,2024-09-18,118.5
15,2024-09-18 15:00:00,1403/06/27,122,SO,3,36,11.0,13.0,9.0,121.0,115.0,1.499980949,2024-09-18,118.0
16,2024-09-18 16:00:00,1403/06/27,122,SO,3,34,17.0,13.0,9.0,121.0,116.7,1.4750789,2024-09-18,118.0
17,2024-09-18 17:00:00,1403/06/27,117,SO,3,32,21.0,13.0,9.0,121.0,118.3,1.466339869,2024-09-18,118.0
18,2024-09-18 18:00:00,1403/06/27,118,SO,3,29,25.0,13.0,9.0,121.0,119.2,1.433029384,2024-09-18,118.5
19,2024-09-18 19:00:00,1403/06/27,119,SO,3,27,26.0,13.0,9.0,121.0,120.0,1.388076211,2024-09-18,120.5
20,2024-09-18 20:00:00,1403/06/27,119,SO,3,26,28.0,13.0,9.0,121.0,120.8,1.3226053,2024-09-18,121.5
21,2024-09-18 21:00:00,1403/06/27,119,SO,3,26,28.0,13.0,9.0,121.0,121.6,1.19346821,2024-09-18,119.5
22,2024-09-18 22:00:00,1403/06/27,120,SO,3,25,30.0,13.2,9.0,121.0,121.6,1.039700517,2024-09-18,118.0
23,2024-09-18 23:00:00,1403/06/28,120,SO,3,22,33.0,13.4,9.0,121.0,122.4,0.9089325,2024-09-18,119.0
0,2024-09-19 00:00:00,1403/06/28,90,SO,3,22,35.0,13.2,9.0,121.0,123.3,0.807161668,2024-09-19,118.0
1,2024-09-19 01:00:00,1403/06/28,90,SO,3,20,36.0,13.2,9.0,121.0,124.1,0.729098086,2024-09-19,119.0
2,2024-09-19 02:00:00,1403/06/28,90,SO,3,19,37.0,10.6,7.6,121.0,124.9,0.670081393,2024-09-19,120.0
3,2024-09-19 03:00:00,1403/06/28,90,SO,3,19,41.0,10.6,7.6,121.0,124.9,0.626952757,2024-09-19,120.0
4,2024-09-19 04:00:00,1403/06/28,90,SO,3,18,36.0,10.6,7.6,121.0,124.9,0.608022023,2024-09-19,119.5
5,2024-09-19 05:00:00,1403/06/28,90,SO,3,18,36.0,10.6,7.6,121.0,124.9,0.61952748,2024-09-19,118.0
6,2024-09-19 06:00:00,1403/06/28,90,SO,3,18,37.0,12.8,9.0,121.0,122.4,0.662067644,2024-09-19,117.5
7,2024-09-19 07:00:00,1403/06/28,110,SO,3,25,24.0,12.8,9.0,121.0,120.0,0.738382449,2024-09-19,116.0
8,2024-09-19 08:00:00,1403/06/28,121,SO,3,30,14.0,12.8,9.0,121.0,118.3,0.867183589,2024-09-19,115.5
9,2024-09-19 09:00:00,1403/06/28,120,SO,3,32,11.0,12.8,9.0,121.0,116.7,1.044845025,2024-09-19,116.5
10,2024-09-19 10:00:00,1403/06/28,117,SO,3,34,10.0,12.8,8.7,121.0,115.9,1.230477147,2024-09-19,117.5
11,2024-09-19 11:00:00,1403/06/28,117,SO,3,35,7.0,12.8,8.7,121.0,115.0,1.398354254,2024-09-19,117.0
12,2024-09-19 12:00:00,1403/06/28,117,SO,3,35,8.0,12.8,8.7,121.0,115.0,1.510493879,2024-09-19,118.5
13,2024-09-19 13:00:00,1403/06/28,117,SO,3,35,8.0,12.8,8.7,121.0,115.0,1.549285085,2024-09-19,118.0
14,2024-09-19 14:00:00,1403/06/28,116,SO,3,35,9.0,12.7,8.7,121.0,115.0,1.516271083,2024-09-19,119.0
15,2024-09-19 15:00:00,1403/06/28,116,SO,3,35,10.0,12.7,8.7,121.0,115.9,1.46473896,2024-09-19,118.5
16,2024-09-19 16:00:00,1403/06/28,116,SO,3,34,14.0,12.7,8.7,121.0,116.7,1.447596646,2024-09-19,118.5
17,2024-09-19 17:00:00,1403/06/28,117,SO,3,32,24.0,12.7,8.7,121.0,118.3,1.445980882,2024-09-19,117.5
18,2024-09-19 18:00:00,1403/06/28,117,SO,3,30,30.0,13.1,8.8,121.0,119.2,1.420592815,2024-09-19,118.5
19,2024-09-19 19:00:00,1403/06/28,119,SO,3,30,32.0,13.1,8.8,121.0,120.0,1.382193397,2024-09-19,120.0
20,2024-09-19 20:00:00,1403/06/28,119,SO,3,29,33.0,13.1,8.8,121.0,120.8,1.31475888,2024-09-19,120.0
21,2024-09-19 21:00:00,1403/06/28,110,SO,3,27,32.0,13.1,8.8,121.0,120.8,1.17996503,2024-09-19,119.0
22,2024-09-19 22:00:00,1403/06/28,112,SO,3,26,35.0,12.2,8.4,121.0,121.6,1.024544661,2024-09-19,118.0
23,2024-09-19 23:00:00,1403/06/29,112,SO,3,24,35.0,13.2,9.0,121.0,122.4,0.894397399,2024-09-19,119.0
0,2024-09-20 00:00:00,1403/06/29,112,SO,3,22,39.0,12.2,8.4,121.0,123.3,0.793851151,2024-09-20,118.0
1,2024-09-20 01:00:00,1403/06/29,112,SO,3,22,40.0,12.2,8.4,121.0,124.1,0.717691751,2024-09-20,118.0
2,2024-09-20 02:00:00,1403/06/29,112,SO,3,21,41.0,12.2,8.4,121.0,124.9,0.66082159,2024-09-20,119.0
3,2024-09-20 03:00:00,1403/06/29,114,SO,3,20,39.0,12.2,8.4,121.0,124.9,0.619033369,2024-09-20,120.0
4,2024-09-20 04:00:00,1403/06/29,114,SO,3,19,43.0,12.2,8.4,121.0,124.9,0.602104064,2024-09-20,119.5
5,2024-09-20 05:00:00,1403/06/29,90,SO,3,18,42.0,12.2,8.4,121.0,124.9,0.615090914,2024-09-20,118.0
6,2024-09-20 06:00:00,1403/06/29,90,SO,3,22,39.0,10.8,7.7,121.0,122.4,0.658910819,2024-09-20,117.5
7,2024-09-20 07:00:00,1403/06/29,90,SO,3,27,26.0,10.8,7.7,121.0,120.0,0.738214737,2024-09-20,116.0
8,2024-09-20 08:00:00,1403/06/29,121,SO,3,30,18.0,10.8,7.7,121.0,118.3,0.872708127,2024-09-20,116.0
9,2024-09-20 09:00:00,1403/06/29,120,SO,3,32,15.0,10.8,7.7,121.0,116.7,1.051487275,2024-09-20,117.0
10,2024-09-20 10:00:00,1403/06/29,122,SO,3,34,10.0,13.2,9.0,121.0,115.9,1.229922794,2024-09-20,117.5
11,2024-09-20 11:00:00,1403/06/29,123,SO,3,36,8.0,13.2,9.0,121.0,115.0,1.372269557,2024-09-20,117.5
12,2024-09-20 12:00:00,1403/06/29,123,SO,3,36,8.0,13.2,9.0,121.0,115.0,1.446596234,2024-09-20,118.5
13,2024-09-20 13:00:00,1403/06/29,123,SO,3,36,8.0,13.2,9.0,121.0,115.0,1.450050465,2024-09-20,118.0
14,2024-09-20 14:00:00,1403/06/29,123,SO,3,36,12.0,13.2,9.0,121.0,115.0,1.416207446,2024-09-20,118.5
15,2024-09-20 15:00:00,1403/06/29,116,SO,3,35,13.0,13.2,9.0,121.0,115.9,1.387139811,2024-09-20,118.5
16,2024-09-20 16:00:00,1403/06/29,116,SO,3,33,17.0,13.2,9.0,121.0,116.7,1.389255225,2024-09-20,117.5
17,2024-09-20 17:00:00,1403/06/29,117,SO,3,30,21.0,13.2,9.0,121.0,118.3,1.39290023,2024-09-20,117.0
18,2024-09-20 18:00:00,1403/06/29,118,SO,3,28,25.0,12.9,8.9,121.0,119.2,1.380359939,2024-09-20,118.0
19,2024-09-20 19:00:00,1403/06/29,120,SO,3,28,27.0,12.9,8.9,121.0,120.0,1.352364719,2024-09-20,119.0
20,2024-09-20 20:00:00,1403/06/29,120,SO,3,28,29.0,12.9,8.9,121.0,120.8,1.277612686,2024-09-20,119.0
21,2024-09-20 21:00:00,1403/06/29,120,SO,3,26,31.0,12.9,8.9,121.0,120.8,1.143211128,2024-09-20,119.0
22,2024-09-20 22:00:00,1403/06/29,121,SO,3,24,32.0,13.1,9.0,121.0,121.6,0.995868846,2024-09-20,118.0
23,2024-09-20 23:00:00,1403/06/30,122,SO,3,24,33.0,12.2,8.4,121.0,122.4,0.831516213,2024-09-20,119.0
0,2024-09-21 00:00:00,1403/06/30,123,SO,3,21,40.0,13.1,9.0,121.0,125.7,0.741044751,2024-09-21,117.5
1,2024-09-21 01:00:00,1403/06/30,124,SO,3,20,39.0,13.1,9.0,121.0,125.7,0.67326899,2024-09-21,117.0
2,2024-09-21 02:00:00,1403/06/30,125,SO,3,19,39.0,13.1,9.0,121.0,125.7,0.621668021,2024-09-21,117.5
3,2024-09-21 03:00:00,1403/06/30,125,SO,3,18,40.0,13.1,9.0,121.0,125.7,0.583592339,2024-09-21,118.5
4,2024-09-21 04:00:00,1403/06/30,126,SO,3,17,45.0,13.1,9.0,121.0,125.7,0.569399026,2024-09-21,118.5
5,2024-09-21 05:00:00,1403/06/30,127,SO,3,17,44.0,13.1,9.0,121.0,125.7,0.584015066,2024-09-21,118.0
6,2024-09-21 06:00:00,1403/06/30,125,SO,3,19,42.0,13.4,9.0,121.0,124.9,0.627709579,2024-09-21,117.5
7,2024-09-21 07:00:00,1403/06/30,125,SO,3,24,27.0,13.4,9.0,121.0,121.6,0.706641983,2024-09-21,116.0
8,2024-09-21 08:00:00,1403/06/30,124,SO,3,30,16.0,13.4,9.0,121.0,120.0,0.840879508,2024-09-21,117.0
9,2024-09-21 09:00:00,1403/06/30,119,SO,3,32,11.0,13.4,9.0,121.0,118.3,1.01779268,2024-09-21,117.0
10,2024-09-21 10:00:00,1403/06/30,118,SO,3,34,9.0,13.0,8.7,121.0,117.5,1.195783452,2024-09-21,118.0
11,2024-09-21 11:00:00,1403/06/30,116,SO,3,36,8.0,13.0,8.7,121.0,116.7,1.342503027,2024-09-21,118.5
12,2024-09-21 12:00:00,1403/06/30,115,SO,3,36,9.0,13.0,8.7,121.0,116.7,1.425630965,2024-09-21,119.0
13,2024-09-21 13:00:00,1403/06/30,115,SO,3,37,8.0,13.0,8.7,121.0,116.7,1.432912555,2024-09-21,118.5
14,2024-09-21 14:00:00,1403/06/30,116,SO,3,36,10.0,12.6,8.7,121.0,116.7,1.398313502,2024-09-21,119.0
15,2024-09-21 15:00:00,1403/06/30,116,SO,3,36,8.0,12.6,8.7,121.0,116.7,1.36814996,2024-09-21,117.5
16,2024-09-21 16:00:00,1403/06/30,116,SO,3,34,9.0,12.6,8.7,121.0,117.5,1.364037041,2024-09-21,117.0
17,2024-09-21 17:00:00,1403/06/30,117,SO,3,30,17.0,12.6,8.7,121.0,119.2,1.361859382,2024-09-21,117.0
18,2024-09-21 18:00:00,1403/06/30,118,SO,3,29,19.0,13.0,8.8,121.0,120.0,1.348316232,2024-09-21,118.0
19,2024-09-21 19:00:00,1403/06/30,120,SO,3,28,23.0,13.0,8.8,121.0,121.6,1.319296074,2024-09-21,119.0
20,2024-09-21 20:00:00,1403/06/30,120,SO,3,26,25.0,13.0,8.8,121.0,121.6,1.233095769,2024-09-21,119.0
21,2024-09-21 21:00:00,1403/06/30,121,SO,3,25,28.0,13.0,8.8,121.0,122.4,1.095560174,2024-09-21,119.5
22,2024-09-21 22:00:00,1403/06/30,122,SO,3,23,28.0,13.2,9.0,121.0,123.3,0.952014299,2024-09-21,118.0
23,2024-09-21 23:00:00,1403/06/31,121,SO,3,22,31.0,13.1,9.0,121.0,124.1,0.874996961,2024-09-21,119.0
0,2024-09-22 00:00:00,1403/06/31,122,SO,3,20,32.0,13.2,9.0,121.0,125.7,0.778898455,2024-09-22,118.0
1,2024-09-22 01:00:00,1403/06/31,123,SO,3,19,33.0,13.2,9.0,121.0,125.7,0.708129866,2024-09-22,118.0
2,2024-09-22 02:00:00,1403/06/31,123,SO,3,18,32.0,9.8,7.2,121.0,125.7,0.653515069,2024-09-22,119.0
3,2024-09-22 03:00:00,1403/06/31,90,SO,3,17,37.0,9.8,7.2,121.0,125.7,0.613319192,2024-09-22,120.0
4,2024-09-22 04:00:00,1403/06/31,90,SO,3,17,33.0,9.8,7.2,121.0,125.7,0.600201343,2024-09-22,119.5
5,2024-09-22 05:00:00,1403/06/31,90,SO,3,16,40.0,9.8,7.2,121.0,125.7,0.618638185,2024-09-22,118.5
6,2024-09-22 06:00:00,1403/06/31,90,SO,3,19,35.0,13.3,9.0,121.0,124.9,0.667676083,2024-09-22,118.0
7,2024-09-22 07:00:00,1403/06/31,125,SO,3,25,23.0,13.3,9.0,121.0,121.6,0.757211647,2024-09-22,116.0
8,2024-09-22 08:00:00,1403/06/31,122,SO,3,29,11.0,13.3,9.0,121.0,120.0,0.910920177,2024-09-22,117.5
9,2024-09-22 09:00:00,1403/06/31,120,SO,3,32,9.0,13.3,9.0,121.0,118.3,1.111375935,2024-09-22,118.0
10,2024-09-22 10:00:00,1403/06/31,117,SO,3,35,7.0,13.0,8.7,121.0,117.5,1.310283341,2024-09-22,118.0
11,2024-09-22 11:00:00,1403/06/31,116,SO,3,36,5.0,13.0,8.7,121.0,116.7,1.471414283,2024-09-22,118.5
12,2024-09-22 12:00:00,1403/06/31,123,SO,3,37,5.0,13.0,8.7,121.0,116.7,1.557692983,2024-09-22,119.0
13,2024-09-22 13:00:00,1403/06/31,122,SO,3,37,5.0,13.0,8.7,121.0,116.7,1.558150663,2024-09-22,118.5
14,2024-09-22 14:00:00,1403/06/31,123,SO,3,37,7.0,13.1,8.9,121.0,116.7,1.518659053,2024-09-22,119.0
15,2024-09-22 15:00:00,1403/06/31,122,SO,3,37,8.0,13.1,8.9,121.0,116.7,1.497563374,2024-09-22,117.5
16,2024-09-22 16:00:00,1403/06/31,123,SO,3,36,10.0,13.1,8.9,121.0,117.5,1.499616703,2024-09-22,117.0
17,2024-09-22 17:00:00,1403/06/31,123,SO,3,33,11.0,13.1,8.9,121.0,119.2,1.498983635,2024-09-22,117.0
