ID_NO,HOUR,DATE_MILADI,DATE_SHAMSI,POWER,CODE,UNIT_NO,ID_EBRAZ,DAMA,ROTOOBAT,TOTAL,TIMESTAMPS,12209_G13,12210_G13,ebraz,DATE,MA
1420749,9,9/13/2024 9:00,1403/06/23,118,SO,3,1343869,33,31,1047,00:01.7,13,8.8,114.2,9/13/2024,115
1420750,10,9/13/2024 10:00,1403/06/23,115,SO,3,1343870,36,18,1026,00:01.7,13,8.8,112.6,9/13/2024,113.5
1420751,11,9/13/2024 11:00,1403/06/23,118,SO,3,1343871,37,9,1044,00:01.7,13,8.8,111.8,9/13/2024,116.5
1420752,12,9/13/2024 12:00,1403/06/23,120,SO,3,1343872,39,10,1058,00:01.7,13,8.8,110.1,9/13/2024,116
1420753,13,9/13/2024 13:00,1403/06/23,119,SO,3,1343873,40,10,1045,00:01.7,13,8.8,110.1,9/13/2024,116.5
1420754,14,9/13/2024 14:00,1403/06/23,118,SO,3,1343874,40,10,1039,00:01.7,13,8.8,110.1,9/13/2024,116
1420755,15,9/13/2024 15:00,1403/06/23,119,SO,3,1343875,40,10,1042,00:01.7,13,8.8,110.1,9/13/2024,117
1420756,16,9/13/2024 16:00,1403/06/23,119,SO,3,1343876,38,10,1047,00:01.7,13,8.8,112.6,9/13/2024,117
1420757,17,9/13/2024 17:00,1403/06/23,120,SO,3,1343877,36,20,1050,00:01.7,13,8.8,114.2,9/13/2024,117
1420758,18,9/13/2024 18:00,1403/06/23,120,SO,3,1343878,34,30,1057,00:01.7,13,8.8,115.9,9/13/2024,117.5
1420759,19,9/13/2024 19:00,1403/06/23,120,SO,3,1343879,32,33,1062,00:01.7,12.9,8.9,116.7,9/13/2024,118
1420760,20,9/13/2024 20:00,1403/06/23,121,SO,3,1343880,30,36,1069,00:01.7,12.9,8.9,117.5,9/13/2024,119.5
1420761,21,9/13/2024 21:00,1403/06/23,122,SO,3,1343881,30,36,1074,00:01.7,12.9,8.9,117.5,9/13/2024,120
1420762,22,9/13/2024 22:00,1403/06/23,119,SO,3,1343882,27,35,1072,00:01.7,12.9,8.9,118.3,9/13/2024,118.5
1420763,23,9/13/2024 23:00,1403/06/23,117,SO,3,1343883,26,38,1053,00:01.7,12.9,8.9,118.3,9/13/2024,117
1420980,0,9/14/2024 0:00,1403/06/24,120,SO,3,1344100,24,31,1064,00:01.7,12.9,8.9,120.8,9/14/2024,118
1420957,1,9/14/2024 1:00,1403/06/24,119,SO,3,1344077,23,43,1063,00:01.7,12.9,8.9,121.6,9/14/2024,118
1420958,2,9/14/2024 2:00,1403/06/24,120,SO,3,1344078,22,47,1077,00:01.7,12.9,8.9,121.6,9/14/2024,119
1420959,3,9/14/2024 3:00,1403/06/24,121,SO,3,1344079,22,49,1076,00:01.7,13.1,9,122.4,9/14/2024,118.5
1420960,4,9/14/2024 4:00,1403/06/24,122,SO,3,1344080,21,55,1083,00:01.7,13.1,9,122.4,9/14/2024,118.5
1420961,5,9/14/2024 5:00,1403/06/24,122,SO,3,1344081,21,52,1081,00:01.7,13.1,9,122.4,9/14/2024,118.5
1420962,6,9/14/2024 6:00,1403/06/24,110,SO,3,1344082,20,53,1022,00:01.7,13.1,9,121.6,9/14/2024,118.5
1420963,7,9/14/2024 7:00,1403/06/24,110,SO,3,1344083,22,51,1027,00:01.7,12.9,8.7,120,9/14/2024,118
1420964,8,9/14/2024 8:00,1403/06/24,110,SO,3,1344084,26,40,1025,00:01.7,12.9,8.7,118.3,9/14/2024,116
1420965,9,9/14/2024 9:00,1403/06/24,117,SO,3,1344085,31,21,1049,00:01.7,12.9,8.7,116.7,9/14/2024,115.5
1420966,10,9/14/2024 10:00,1403/06/24,117,SO,3,1344086,35,15,1038,00:01.7,12.9,8.7,115,9/14/2024,114.5
1420967,11,9/14/2024 11:00,1403/06/24,118,SO,3,1344087,36,10,1062,00:01.7,12.9,8.7,114.2,9/14/2024,116.5
1420968,12,9/14/2024 12:00,1403/06/24,119,SO,3,1344088,37,9,1064,00:01.7,12.9,8.7,114.2,9/14/2024,116
1420969,13,9/14/2024 13:00,1403/06/24,120,SO,3,1344089,37,10,1049,00:01.7,12.9,8.7,114.2,9/14/2024,117
1420970,14,9/14/2024 14:00,1403/06/24,120,SO,3,1344090,37,12,1052,00:01.7,12.9,8.7,114.2,9/14/2024,117
1420971,15,9/14/2024 15:00,1403/06/24,120,SO,3,1344091,36,10,1055,00:01.7,13,8.9,114.2,9/14/2024,117.5
1420972,16,9/14/2024 16:00,1403/06/24,121,SO,3,1344092,36,8,1057,00:01.7,13,8.9,115,9/14/2024,117.5
1420973,17,9/14/2024 17:00,1403/06/24,122,SO,3,1344093,34,11,1063,00:01.7,13,8.9,116.7,9/14/2024,117.5
1420974,18,9/14/2024 18:00,1403/06/24,116,SO,3,1344094,32,21,1033,00:01.7,13,8.9,117.5,9/14/2024,118
1420975,19,9/14/2024 19:00,1403/06/24,122,SO,3,1344095,30,21,1076,00:01.7,13.1,9,118.3,9/14/2024,118
1420976,20,9/14/2024 20:00,1403/06/24,124,SO,3,1344096,28,25,1087,00:01.7,13.1,9,119.2,9/14/2024,119.5
1420977,21,9/14/2024 21:00,1403/06/24,124,SO,3,1344097,28,25,1089,00:01.7,13.1,9,119.2,9/14/2024,120
1420978,22,9/14/2024 22:00,1403/06/24,123,SO,3,1344098,25,26,1095,00:01.7,13.1,9,119.2,9/14/2024,118.5
1420979,23,9/14/2024 23:00,1403/06/24,120,SO,3,1344099,25,25,1069,00:01.7,12.8,8.9,120,9/14/2024,117
1421196,0,9/15/2024 0:00,1403/06/25,105,SO,3,1344316,24,38,985,00:01.7,12.8,8.9,122.4,9/15/2024,118.5
1421173,1,9/15/2024 1:00,1403/06/25,120,SO,3,1344293,22,29,1077,00:01.7,12.8,8.9,123.3,9/15/2024,118
1421174,2,9/15/2024 2:00,1403/06/25,122,SO,3,1344294,21,31,1085,00:01.7,12.8,8.9,124.1,9/15/2024,119
1421175,3,9/15/2024 3:00,1403/06/25,122,SO,3,1344295,20,32,1094,00:01.7,13.3,9,124.1,9/15/2024,118.5
1421176,4,9/15/2024 4:00,1403/06/25,123,SO,3,1344296,19,38,1102,00:01.7,13.3,9,124.1,9/15/2024,118.5
1421177,5,9/15/2024 5:00,1403/06/25,124,SO,3,1344297,18,36,1103,00:01.7,13.3,9,124.1,9/15/2024,118.5
1421178,6,9/15/2024 6:00,1403/06/25,100,SO,3,1344298,18,40,966,00:01.7,13.3,9,124.1,9/15/2024,118
1421179,7,9/15/2024 7:00,1403/06/25,100,SO,3,1344299,21,37,981,00:01.7,11.7,8.3,121.6,9/15/2024,117.5
1421180,8,9/15/2024 8:00,1403/06/25,100,SO,3,1344300,25,24,988,00:01.7,11.7,8.3,119.2,9/15/2024,116
1421181,9,9/15/2024 9:00,1403/06/25,100,SO,3,1344301,27,16,969,00:01.7,11.7,8.3,117.5,9/15/2024,115.5
1421182,10,9/15/2024 10:00,1403/06/25,117,SO,3,1344302,30,10,1045,00:01.7,11.7,8.3,115.9,9/15/2024,115
1421183,11,9/15/2024 11:00,1403/06/25,116,SO,3,1344303,34,7,1036,00:01.7,12.7,8.9,115,9/15/2024,116.5
1421184,12,9/15/2024 12:00,1403/06/25,115,SO,3,1344304,35,7,1030,00:01.7,12.7,8.9,114.2,9/15/2024,117
1421185,13,9/15/2024 13:00,1403/06/25,122,SO,3,1344305,35,8,1066,00:01.7,12.7,8.9,114.2,9/15/2024,117.5
1421186,14,9/15/2024 14:00,1403/06/25,122,SO,3,1344306,36,9,1054,00:01.7,12.7,8.9,114.2,9/15/2024,118
1421187,15,9/15/2024 15:00,1403/06/25,122,SO,3,1344307,36,10,1060,00:01.7,13,8.9,114.2,9/15/2024,118
1421188,16,9/15/2024 16:00,1403/06/25,122,SO,3,1344308,35,10,1063,00:01.7,13,8.9,115,9/15/2024,118
1421189,17,9/15/2024 17:00,1403/06/25,115,SO,3,1344309,34,13,1016,00:01.7,13,8.9,116.7,9/15/2024,118
1421190,18,9/15/2024 18:00,1403/06/25,117,SO,3,1344310,31,31,1033,00:01.7,13,8.9,118.3,9/15/2024,118
1421191,19,9/15/2024 19:00,1403/06/25,117,SO,3,1344311,30,31,1041,00:01.7,12.8,8.8,119.2,9/15/2024,118.5
1421192,20,9/15/2024 20:00,1403/06/25,118,SO,3,1344312,29,35,1051,00:01.7,12.8,8.8,120,9/15/2024,120.5
1421193,21,9/15/2024 21:00,1403/06/25,119,SO,3,1344313,28,36,1052,00:01.7,12.8,8.8,120.8,9/15/2024,121
1421194,22,9/15/2024 22:00,1403/06/25,120,SO,3,1344314,27,37,1055,00:01.7,12.8,8.8,121.6,9/15/2024,119
1421195,23,9/15/2024 23:00,1403/06/25,105,SO,3,1344315,26,36,1004,00:01.7,12.8,8.8,121.6,9/15/2024,117.5
1421412,0,9/16/2024 0:00,1403/06/26,121,SO,3,1344964,24,41,1073,00:01.7,12.8,8.8,122.4,9/16/2024,118.5
1421389,1,9/16/2024 1:00,1403/06/26,105,SO,3,1344941,23,45,1005,00:01.7,12.8,8.8,123.3,9/16/2024,118
1421390,2,9/16/2024 2:00,1403/06/26,105,SO,3,1344942,22,47,997,00:01.7,12.8,8.8,124.1,9/16/2024,119
1421391,3,9/16/2024 3:00,1403/06/26,105,SO,3,1344943,22,50,1001,00:01.7,12.8,8.8,124.1,9/16/2024,119
1421392,4,9/16/2024 4:00,1403/06/26,113,SO,3,1344944,21,44,1018,00:01.7,12.8,8.8,124.1,9/16/2024,118.5
1421393,5,9/16/2024 5:00,1403/06/26,113,SO,3,1344945,21,44,1018,00:01.7,12.8,8.8,124.1,9/16/2024,119.5
1421394,6,9/16/2024 6:00,1403/06/26,113,SO,3,1344946,21,45,1019,00:01.7,12.8,8.8,124.1,9/16/2024,118
1421395,7,9/16/2024 7:00,1403/06/26,111,SO,3,1344947,22,44,1018,00:01.7,12.3,8.6,121.6,9/16/2024,117.5
1421396,8,9/16/2024 8:00,1403/06/26,105,SO,3,1344948,27,32,999,00:01.7,12.3,8.6,119.2,9/16/2024,116
1421397,9,9/16/2024 9:00,1403/06/26,115,SO,3,1344949,30,24,1059,00:01.7,12.3,8.6,117.5,9/16/2024,114.5
1421398,10,9/16/2024 10:00,1403/06/26,114,SO,3,1344950,32,17,1051,00:01.7,12.3,8.6,115.9,9/16/2024,115.5
1421399,11,9/16/2024 11:00,1403/06/26,124,SO,3,1344951,34,11,1080,00:01.7,13.1,8.9,115,9/16/2024,116
1421400,12,9/16/2024 12:00,1403/06/26,122,SO,3,1344952,35,11,1073,00:01.7,13.1,8.9,114.2,9/16/2024,116
1421401,13,9/16/2024 13:00,1403/06/26,121,SO,3,1344953,35,12,1063,00:01.7,13.1,8.9,114.2,9/16/2024,117.5
1421402,14,9/16/2024 14:00,1403/06/26,122,SO,3,1344954,36,12,1066,00:01.7,13.1,8.9,114.2,9/16/2024,118
1421403,15,9/16/2024 15:00,1403/06/26,122,SO,3,1344955,36,12,1066,00:01.7,13.2,8.9,114.2,9/16/2024,118
1421404,16,9/16/2024 16:00,1403/06/26,121,SO,3,1344956,35,16,1062,00:01.7,13.2,8.9,115,9/16/2024,118
1421405,17,9/16/2024 17:00,1403/06/26,122,SO,3,1344957,33,27,1072,00:01.7,13.2,8.9,116.7,9/16/2024,117.5
1421406,18,9/16/2024 18:00,1403/06/26,122,SO,3,1344958,31,27,1079,00:01.7,13.2,8.9,118.3,9/16/2024,117.5
1421407,19,9/16/2024 19:00,1403/06/26,122,SO,3,1344959,29,31,1084,00:01.7,13.1,9,119.2,9/16/2024,118
1421408,20,9/16/2024 20:00,1403/06/26,124,SO,3,1344960,28,32,1083,00:01.7,13.1,9,120,9/16/2024,119.5
1421409,21,9/16/2024 21:00,1403/06/26,124,SO,3,1344961,27,34,1083,00:01.7,13.1,9,120.8,9/16/2024,120
1421410,22,9/16/2024 22:00,1403/06/26,121,SO,3,1344962,26,36,1061,00:01.7,13.1,9,121.6,9/16/2024,119
1421411,23,9/16/2024 23:00,1403/06/26,120,SO,3,1344963,24,39,1068,00:01.7,13.4,9,121.6,9/16/2024,117.5
1421844,0,9/17/2024 0:00,1403/06/27,120,SO,3,1345180,22,33,1074,00:01.7,13.4,9,122.4,9/17/2024,119
1421821,1,9/17/2024 1:00,1403/06/27,122,SO,3,1345157,23,42,1080,00:01.7,13.4,9,123.3,9/17/2024,117.5
1421822,2,9/17/2024 2:00,1403/06/27,122,SO,3,1345158,22,44,1084,00:01.7,13.4,9,124.1,9/17/2024,118
1421823,3,9/17/2024 3:00,1403/06/27,123,SO,3,1345159,20,47,1092,00:01.7,13.4,9,124.1,9/17/2024,119
1421824,4,9/17/2024 4:00,1403/06/27,122,SO,3,1345160,19,49,1089,00:01.7,13.4,9,124.1,9/17/2024,118.5
1421825,5,9/17/2024 5:00,1403/06/27,109,SO,3,1345161,18,54,1026,00:01.7,13.4,9,124.1,9/17/2024,119.5
1421826,6,9/17/2024 6:00,1403/06/27,109,SO,3,1345162,19,52,1024,00:01.7,13.4,9,124.1,9/17/2024,118
1421827,7,9/17/2024 7:00,1403/06/27,100,SO,3,1345163,21,46,982,00:01.7,11.3,8,121.6,9/17/2024,117.5
1421828,8,9/17/2024 8:00,1403/06/27,100,SO,3,1345164,26,30,980,00:01.7,11.3,8,119.2,9/17/2024,116
1421829,9,9/17/2024 9:00,1403/06/27,120,SO,3,1345165,30,20,1068,00:01.7,11.3,8,117.5,9/17/2024,114.5
1421830,10,9/17/2024 10:00,1403/06/27,122,SO,3,1345166,33,16,1079,00:01.7,11.3,8,115.9,9/17/2024,115.5
1421831,11,9/17/2024 11:00,1403/06/27,123,SO,3,1345167,34,13,1080,00:01.7,13.3,9,115,9/17/2024,116.5
1421832,12,9/17/2024 12:00,1403/06/27,122,SO,3,1345168,35,12,1076,00:01.7,13.3,9,114.2,9/17/2024,116
1421833,13,9/17/2024 13:00,1403/06/27,122,SO,3,1345169,36,11,1070,00:01.7,13.3,9,114.2,9/17/2024,117.5
1421834,14,9/17/2024 14:00,1403/06/27,122,SO,3,1345170,36,10,1064,00:01.7,13.3,9,114.2,9/17/2024,118
1421835,15,9/17/2024 15:00,1403/06/27,121,SO,3,1345171,36,10,1063,00:01.7,13,9,114.2,9/17/2024,118.5
1421836,16,9/17/2024 16:00,1403/06/27,122,SO,3,1345172,36,11,1067,00:01.7,13,9,115,9/17/2024,118
1421837,17,9/17/2024 17:00,1403/06/27,122,SO,3,1345173,34,17,1068,00:01.7,13,9,116.7,9/17/2024,117.5
1421838,18,9/17/2024 18:00,1403/06/27,117,SO,3,1345174,32,21,1035,00:01.7,13,9,118.3,9/17/2024,117.5
1421839,19,9/17/2024 19:00,1403/06/27,118,SO,3,1345175,29,25,1049,00:01.7,13,9,119.2,9/17/2024,118.5
1421840,20,9/17/2024 20:00,1403/06/27,119,SO,3,1345176,27,26,1054,00:01.7,13,9,120,9/17/2024,120
1421841,21,9/17/2024 21:00,1403/06/27,119,SO,3,1345177,26,28,1056,00:01.7,13,9,120.8,9/17/2024,120
1421842,22,9/17/2024 22:00,1403/06/27,119,SO,3,1345178,26,28,1060,00:01.7,13,9,121.6,9/17/2024,119
1421843,23,9/17/2024 23:00,1403/06/27,120,SO,3,1345179,25,30,1062,00:01.7,13.2,9,121.6,9/17/2024,118
1422060,0,9/18/2024 0:00,1403/06/28,112,SO,3,1345396,24,35,1009,00:01.7,13.2,9,122.4,9/18/2024,119
1422037,1,9/18/2024 1:00,1403/06/28,90,SO,3,1345373,22,35,930,00:01.7,13.2,9,123.3,9/18/2024,118
1422038,2,9/18/2024 2:00,1403/06/28,90,SO,3,1345374,20,36,925,00:01.7,13.2,9,124.1,9/18/2024,118
1422039,3,9/18/2024 3:00,1403/06/28,90,SO,3,1345375,19,37,926,00:01.7,10.6,7.6,124.9,9/18/2024,119
1422040,4,9/18/2024 4:00,1403/06/28,90,SO,3,1345376,19,41,939,00:01.7,10.6,7.6,124.9,9/18/2024,120
1422041,5,9/18/2024 5:00,1403/06/28,90,SO,3,1345377,18,36,935,00:01.7,10.6,7.6,124.9,9/18/2024,119.5
1422042,6,9/18/2024 6:00,1403/06/28,90,SO,3,1345378,18,36,935,00:01.7,10.6,7.6,124.9,9/18/2024,118
1422043,7,9/18/2024 7:00,1403/06/28,90,SO,3,1345379,18,37,942,00:01.7,12.8,9,122.4,9/18/2024,117.5
1422044,8,9/18/2024 8:00,1403/06/28,110,SO,3,1345380,25,24,1027,00:01.7,12.8,9,120,9/18/2024,116
1422045,9,9/18/2024 9:00,1403/06/28,121,SO,3,1345381,30,14,1070,00:01.7,12.8,9,118.3,9/18/2024,114.5
1422046,10,9/18/2024 10:00,1403/06/28,120,SO,3,1345382,32,11,1053,00:01.7,12.8,9,116.7,9/18/2024,116.5
1422047,11,9/18/2024 11:00,1403/06/28,117,SO,3,1345383,34,10,1037,00:01.7,12.8,8.7,115.9,9/18/2024,117.5
1422048,12,9/18/2024 12:00,1403/06/28,117,SO,3,1345384,35,7,1031,00:01.7,12.8,8.7,115,9/18/2024,117
1422049,13,9/18/2024 13:00,1403/06/28,117,SO,3,1345385,35,8,1028,00:01.7,12.8,8.7,115,9/18/2024,118.5
1422050,14,9/18/2024 14:00,1403/06/28,117,SO,3,1345386,35,8,1022,00:01.7,12.8,8.7,115,9/18/2024,118
1422051,15,9/18/2024 15:00,1403/06/28,116,SO,3,1345387,35,9,1012,00:01.7,12.7,8.7,115,9/18/2024,118.5
1422052,16,9/18/2024 16:00,1403/06/28,116,SO,3,1345388,35,10,1010,00:01.7,12.7,8.7,115.9,9/18/2024,118.5
1422053,17,9/18/2024 17:00,1403/06/28,116,SO,3,1345389,34,14,1015,00:01.7,12.7,8.7,116.7,9/18/2024,117.5
1422054,18,9/18/2024 18:00,1403/06/28,117,SO,3,1345390,32,24,1028,00:01.7,12.7,8.7,118.3,9/18/2024,117
1422055,19,9/18/2024 19:00,1403/06/28,117,SO,3,1345391,30,30,1042,00:01.7,13.1,8.8,119.2,9/18/2024,118
1422056,20,9/18/2024 20:00,1403/06/28,119,SO,3,1345392,30,32,1049,00:01.7,13.1,8.8,120,9/18/2024,119
1422057,21,9/18/2024 21:00,1403/06/28,119,SO,3,1345393,29,33,1050,00:01.7,13.1,8.8,120.8,9/18/2024,119
1422058,22,9/18/2024 22:00,1403/06/28,110,SO,3,1345394,27,32,1006,00:01.7,13.1,8.8,120.8,9/18/2024,119
1422059,23,9/18/2024 23:00,1403/06/28,112,SO,3,1345395,26,35,1012,00:01.7,12.2,8.4,121.6,9/18/2024,118
1422276,0,9/19/2024 0:00,1403/06/29,122,SO,3,1345612,24,33,1075,00:01.7,12.2,8.4,122.4,9/19/2024,118.5
1422253,1,9/19/2024 1:00,1403/06/29,112,SO,3,1345589,22,39,1019,00:01.7,12.2,8.4,123.3,9/19/2024,117.5
1422254,2,9/19/2024 2:00,1403/06/29,112,SO,3,1345590,22,40,1024,00:01.7,12.2,8.4,124.1,9/19/2024,117
1422255,3,9/19/2024 3:00,1403/06/29,112,SO,3,1345591,21,41,1027,00:01.7,12.2,8.4,124.9,9/19/2024,117.5
1422256,4,9/19/2024 4:00,1403/06/29,114,SO,3,1345592,20,39,1035,00:01.7,12.2,8.4,124.9,9/19/2024,118.5
1422257,5,9/19/2024 5:00,1403/06/29,114,SO,3,1345593,19,43,1031,00:01.7,12.2,8.4,124.9,9/19/2024,118.5
1422258,6,9/19/2024 6:00,1403/06/29,90,SO,3,1345594,18,42,924,00:01.7,12.2,8.4,124.9,9/19/2024,118
1422259,7,9/19/2024 7:00,1403/06/29,90,SO,3,1345595,22,39,928,00:01.7,10.8,7.7,122.4,9/19/2024,117.5
1422260,8,9/19/2024 8:00,1403/06/29,90,SO,3,1345596,27,26,919,00:01.7,10.8,7.7,120,9/19/2024,116
1422261,9,9/19/2024 9:00,1403/06/29,121,SO,3,1345597,30,18,1064,00:01.7,10.8,7.7,118.3,9/19/2024,116
1422262,10,9/19/2024 10:00,1403/06/29,120,SO,3,1345598,32,15,1049,00:01.7,10.8,7.7,116.7,9/19/2024,117
1422263,11,9/19/2024 11:00,1403/06/29,122,SO,3,1345599,34,10,1046,00:01.7,13.2,9,115.9,9/19/2024,117.5
1422264,12,9/19/2024 12:00,1403/06/29,123,SO,3,1345600,36,8,1069,00:01.7,13.2,9,115,9/19/2024,117.5
1422265,13,9/19/2024 13:00,1403/06/29,123,SO,3,1345601,36,8,1064,00:01.7,13.2,9,115,9/19/2024,118
1422266,14,9/19/2024 14:00,1403/06/29,123,SO,3,1345602,36,8,1063,00:01.7,13.2,9,115,9/19/2024,117.5
1422267,15,9/19/2024 15:00,1403/06/29,123,SO,3,1345603,36,12,1055,00:01.7,13.2,9,115,9/19/2024,118
1422268,16,9/19/2024 16:00,1403/06/29,116,SO,3,1345604,35,13,1012,00:01.7,13.2,9,115.9,9/19/2024,117.5
1422269,17,9/19/2024 17:00,1403/06/29,116,SO,3,1345605,33,17,1022,00:01.7,13.2,9,116.7,9/19/2024,117
1422270,18,9/19/2024 18:00,1403/06/29,117,SO,3,1345606,30,21,1033,00:01.7,13.2,9,118.3,9/19/2024,117
1422271,19,9/19/2024 19:00,1403/06/29,118,SO,3,1345607,28,25,1045,00:01.7,12.9,8.9,119.2,9/19/2024,118
1422272,20,9/19/2024 20:00,1403/06/29,120,SO,3,1345608,28,27,1052,00:01.7,12.9,8.9,120,9/19/2024,119
1422273,21,9/19/2024 21:00,1403/06/29,120,SO,3,1345609,28,29,1054,00:01.7,12.9,8.9,120.8,9/19/2024,119
1422274,22,9/19/2024 22:00,1403/06/29,120,SO,3,1345610,26,31,1064,00:01.7,12.9,8.9,120.8,9/19/2024,119
1422275,23,9/19/2024 23:00,1403/06/29,121,SO,3,1345611,24,32,1069,00:01.7,13.1,9,121.6,9/19/2024,117.5
1422492,0,9/20/2024 0:00,1403/06/30,121,SO,3,1346044,22,31,998,00:01.7,13.1,9,124.1,9/20/2024,119
1422469,1,9/20/2024 1:00,1403/06/30,123,SO,3,1346021,21,40,1085,00:01.7,13.1,9,125.7,9/20/2024,117.5
1422470,2,9/20/2024 2:00,1403/06/30,124,SO,3,1346022,20,39,1095,00:01.7,13.1,9,125.7,9/20/2024,117
1422471,3,9/20/2024 3:00,1403/06/30,125,SO,3,1346023,19,39,1104,00:01.7,13.1,9,125.7,9/20/2024,117.5
1422472,4,9/20/2024 4:00,1403/06/30,125,SO,3,1346024,18,40,1106,00:01.7,13.1,9,125.7,9/20/2024,118.5
1422473,5,9/20/2024 5:00,1403/06/30,126,SO,3,1346025,17,45,1106,00:01.7,13.1,9,125.7,9/20/2024,118.5
1422474,6,9/20/2024 6:00,1403/06/30,127,SO,3,1346026,17,44,1056,00:01.7,13.1,9,125.7,9/20/2024,115.5
1422475,7,9/20/2024 7:00,1403/06/30,125,SO,3,1346027,19,42,1052,00:01.7,13.4,9,124.9,9/20/2024,114.5
1422476,8,9/20/2024 8:00,1403/06/30,125,SO,3,1346028,24,27,1047,00:01.7,13.4,9,121.6,9/20/2024,114
1422477,9,9/20/2024 9:00,1403/06/30,124,SO,3,1346029,30,16,1078,00:01.7,13.4,9,120,9/20/2024,117
1422478,10,9/20/2024 10:00,1403/06/30,119,SO,3,1346030,32,11,1054,00:01.7,13.4,9,118.3,9/20/2024,117
1422479,11,9/20/2024 11:00,1403/06/30,118,SO,3,1346031,34,9,989,00:01.7,13,8.7,117.5,9/20/2024,118
1422480,12,9/20/2024 12:00,1403/06/30,116,SO,3,1346032,36,8,972,00:01.7,13,8.7,116.7,9/20/2024,118.5
1422481,13,9/20/2024 13:00,1403/06/30,115,SO,3,1346033,36,9,974,00:01.7,13,8.7,116.7,9/20/2024,119
1422482,14,9/20/2024 14:00,1403/06/30,115,SO,3,1346034,37,8,968,00:01.7,13,8.7,116.7,9/20/2024,118.5
1422483,15,9/20/2024 15:00,1403/06/30,116,SO,3,1346035,36,10,962,00:01.7,12.6,8.7,116.7,9/20/2024,119
1422484,16,9/20/2024 16:00,1403/06/30,116,SO,3,1346036,36,8,966,00:01.7,12.6,8.7,116.7,9/20/2024,117.5
1422485,17,9/20/2024 17:00,1403/06/30,116,SO,3,1346037,34,9,967,00:01.7,12.6,8.7,117.5,9/20/2024,117
1422486,18,9/20/2024 18:00,1403/06/30,117,SO,3,1346038,30,17,979,00:01.7,12.6,8.7,119.2,9/20/2024,117
1422487,19,9/20/2024 19:00,1403/06/30,118,SO,3,1346039,29,19,991,00:01.7,13,8.8,120,9/20/2024,118
1422488,20,9/20/2024 20:00,1403/06/30,120,SO,3,1346040,28,23,991,00:01.7,13,8.8,121.6,9/20/2024,119
1422489,21,9/20/2024 21:00,1403/06/30,120,SO,3,1346041,26,25,991,00:01.7,13,8.8,121.6,9/20/2024,119
1422490,22,9/20/2024 22:00,1403/06/30,121,SO,3,1346042,25,28,994,00:01.7,13,8.8,122.4,9/20/2024,119.5
1422491,23,9/20/2024 23:00,1403/06/30,122,SO,3,1346043,23,28,996,00:01.7,13.2,9,123.3,9/20/2024,118
1422708,0,9/21/2024 0:00,1403/06/31,119,SO,3,1346476,23,21,1053,00:01.7,13.2,9,124.1,9/21/2024,119
1422685,1,9/21/2024 1:00,1403/06/31,122,SO,3,1346453,20,32,1007,00:01.7,13.2,9,125.7,9/21/2024,118
1422686,2,9/21/2024 2:00,1403/06/31,123,SO,3,1346454,19,33,1011,00:01.7,13.2,9,125.7,9/21/2024,118
1422687,3,9/21/2024 3:00,1403/06/31,123,SO,3,1346455,18,32,1013,00:01.7,9.8,7.2,125.7,9/21/2024,119
1422688,4,9/21/2024 4:00,1403/06/31,90,SO,3,1346456,17,37,917,00:01.7,9.8,7.2,125.7,9/21/2024,120
1422689,5,9/21/2024 5:00,1403/06/31,90,SO,3,1346457,17,33,919,00:01.7,9.8,7.2,125.7,9/21/2024,119.5
1422690,6,9/21/2024 6:00,1403/06/31,90,SO,3,1346458,16,40,922,00:01.7,9.8,7.2,125.7,9/21/2024,118.5
1422691,7,9/21/2024 7:00,1403/06/31,90,SO,3,1346459,19,35,924,00:01.7,13.3,9,124.9,9/21/2024,118
1422692,8,9/21/2024 8:00,1403/06/31,125,SO,3,1346460,25,23,1098,00:01.7,13.3,9,121.6,9/21/2024,116
1422693,9,9/21/2024 9:00,1403/06/31,122,SO,3,1346461,29,11,1069,00:01.7,13.3,9,120,9/21/2024,117.5
1422694,10,9/21/2024 10:00,1403/06/31,120,SO,3,1346462,32,9,1057,00:01.7,13.3,9,118.3,9/21/2024,118
1422695,11,9/21/2024 11:00,1403/06/31,117,SO,3,1346463,35,7,1031,00:01.7,13,8.7,117.5,9/21/2024,118
1422696,12,9/21/2024 12:00,1403/06/31,116,SO,3,1346464,36,5,1020,00:01.7,13,8.7,116.7,9/21/2024,118.5
1422697,13,9/21/2024 13:00,1403/06/31,123,SO,3,1346465,37,5,1062,00:01.7,13,8.7,116.7,9/21/2024,119
1422698,14,9/21/2024 14:00,1403/06/31,122,SO,3,1346466,37,5,1056,00:01.7,13,8.7,116.7,9/21/2024,118.5
1422699,15,9/21/2024 15:00,1403/06/31,123,SO,3,1346467,37,7,1049,00:01.7,13.1,8.9,116.7,9/21/2024,119
1422700,16,9/21/2024 16:00,1403/06/31,122,SO,3,1346468,37,8,1054,00:01.7,13.1,8.9,116.7,9/21/2024,117.5
1422701,17,9/21/2024 17:00,1403/06/31,123,SO,3,1346469,36,10,1061,00:01.7,13.1,8.9,117.5,9/21/2024,117
1422702,18,9/21/2024 18:00,1403/06/31,123,SO,3,1346470,33,11,1065,00:01.7,13.1,8.9,119.2,9/21/2024,117
1422703,19,9/21/2024 19:00,1403/06/31,124,SO,3,1346471,31,13,1067,00:01.7,13.2,9,120,9/21/2024,118
